"Date","Time","Latitude","Longitude","Quality","NumSat","Dilution","ID"
"14.07.2014","18:18:45",47.28931167,8.511201667,1,4,2.75,"1"
"14.07.2014","18:18:50",47.28929883,8.511195333,1,4,3,"1"
"14.07.2014","18:18:55",47.28928833,8.511171667,1,3,3.75,"1"
"14.07.2014","18:19:00",47.2892745,8.511165667,1,3,3.75,"1"
"14.07.2014","18:19:05",47.28925933,8.511155667,1,3,3.75,"1"
"14.07.2014","18:19:10",47.28925367,8.511147833,1,3,3.75,"1"
"14.07.2014","18:19:15",47.28924933,8.511140333,1,3,3.75,"1"
"14.07.2014","18:19:20",47.28924683,8.511124,1,4,3.75,"1"
"14.07.2014","18:19:25",47.28923183,8.511138833,1,4,3.75,"1"
"14.07.2014","18:19:30",47.289229,8.511148333,1,4,3.75,"1"
"14.07.2014","18:19:35",47.289229,8.511138167,1,4,3.75,"1"
"14.07.2014","18:19:40",47.28924117,8.511127,1,4,3.75,"1"
"14.07.2014","18:19:45",47.28924267,8.5111075,1,5,3.5,"1"
"14.07.2014","18:19:50",47.28932917,8.511188333,1,6,4,"1"
"14.07.2014","18:19:55",47.28931983,8.511173667,1,6,4,"1"
"14.07.2014","18:20:00",47.28931433,8.511164833,1,6,4,"1"
"14.07.2014","18:20:05",47.2893345,8.511129167,1,6,4,"1"
"14.07.2014","18:20:10",47.2895135,8.511046167,1,6,4,"1"
"14.07.2014","18:20:15",47.28968717,8.510795333,1,6,13,"1"
"14.07.2014","18:20:20",47.291219,8.5073085,1,6,4,"1"
"14.07.2014","18:20:25",47.29137667,8.506892833,1,6,4,"1"
"14.07.2014","18:20:30",47.29152833,8.506581167,1,6,2.75,"1"
"14.07.2014","18:20:35",47.29154433,8.5065245,1,6,2.75,"1"
"14.07.2014","18:20:40",47.29154717,8.506515333,1,7,2.75,"1"
"14.07.2014","18:20:45",47.29153867,8.506539167,1,6,2.75,"1"
"14.07.2014","18:20:50",47.29155067,8.5065545,1,5,4,"1"
"14.07.2014","18:20:55",47.2915855,8.506591167,1,6,2.75,"1"
"14.07.2014","18:21:00",47.2916555,8.5066275,1,6,2.75,"1"
"14.07.2014","18:21:05",47.29170267,8.506657833,1,6,2.75,"1"
"14.07.2014","18:21:10",47.29172267,8.506682,1,6,2.75,"1"
"14.07.2014","18:21:15",47.29173467,8.506694667,1,6,2.75,"1"
"14.07.2014","18:21:20",47.291746,8.506692167,1,7,2.75,"1"
"14.07.2014","18:21:25",47.2917505,8.506654,1,7,2.75,"1"
"14.07.2014","18:21:30",47.29175283,8.506645,1,7,2.75,"1"
"14.07.2014","18:21:35",47.2917385,8.506632333,1,7,2.75,"1"
"14.07.2014","18:21:40",47.2917305,8.506635333,1,7,2.75,"1"
"14.07.2014","18:21:45",47.29173867,8.5066495,1,7,2.75,"1"
"14.07.2014","18:21:50",47.2916965,8.506629167,1,7,2.75,"1"
"14.07.2014","18:21:55",47.29164183,8.506597,1,6,2.75,"1"
"14.07.2014","18:22:00",47.29161717,8.506576833,1,6,2.75,"1"
"14.07.2014","18:22:05",47.291615,8.5065695,1,6,2.75,"1"
"14.07.2014","18:22:10",47.2916135,8.506557333,1,6,2.75,"1"
"14.07.2014","18:22:15",47.291613,8.506527,1,6,2.75,"1"
"14.07.2014","18:22:20",47.291619,8.506523833,1,6,2.75,"1"
"14.07.2014","18:22:25",47.29161633,8.506518167,1,6,2.75,"1"
"14.07.2014","18:22:30",47.29161617,8.506508833,1,6,2.75,"1"
"14.07.2014","18:22:35",47.29161283,8.506507667,1,7,2.75,"1"
"14.07.2014","18:22:40",47.2916095,8.506486667,1,6,2.75,"1"
"14.07.2014","18:22:45",47.29160967,8.506487833,1,7,2.75,"1"
"14.07.2014","18:22:50",47.29161317,8.506487667,1,7,2.75,"1"
"14.07.2014","18:24:25",47.2915115,8.506444,1,7,3,"1"
"14.07.2014","18:24:30",47.29150617,8.506433833,1,7,3.75,"1"
"14.07.2014","18:24:35",47.29150117,8.506445,1,7,3.75,"1"
"14.07.2014","18:24:40",47.29151133,8.506498667,1,6,3,"1"
"14.07.2014","18:24:45",47.29153717,8.506531833,1,5,3.75,"1"
"14.07.2014","18:24:50",47.29155617,8.506514333,1,8,3,"1"
"14.07.2014","18:24:55",47.2916215,8.506623,1,8,3.75,"1"
"14.07.2014","18:25:00",47.29163167,8.5066705,1,8,3.75,"1"
"14.07.2014","18:25:05",47.29162867,8.5066645,1,8,2.5,"1"
"14.07.2014","18:25:10",47.29159317,8.506555,1,7,3.75,"1"
"14.07.2014","18:25:15",47.29158633,8.5065665,1,7,3.75,"1"
"14.07.2014","18:25:20",47.29159433,8.506563333,1,7,3.75,"1"
"14.07.2014","18:25:25",47.29156583,8.506573333,1,7,3.75,"1"
"14.07.2014","18:25:30",47.2915615,8.506577667,1,8,3.75,"1"
"14.07.2014","18:25:35",47.29156283,8.506581833,1,8,3.75,"1"
"14.07.2014","18:25:40",47.2915615,8.5065415,1,8,3.75,"1"
"14.07.2014","18:25:45",47.291556,8.506520167,1,8,3.75,"1"
"14.07.2014","18:25:50",47.291559,8.506535333,1,7,2.5,"1"
"14.07.2014","18:25:55",47.29155533,8.506543333,1,7,2.5,"1"
"14.07.2014","18:26:00",47.29156117,8.506549333,1,7,2.5,"1"
"14.07.2014","18:26:05",47.291561,8.506552667,1,8,2.5,"1"
"14.07.2014","18:26:09",47.29153833,8.50654,1,7,2.5,"1"
"14.07.2014","18:26:10",47.29155217,8.5065565,1,7,2.5,"1"
"14.07.2014","18:26:14",47.29153317,8.506527333,1,7,2.5,"1"
"14.07.2014","18:26:15",47.2915545,8.506560667,1,8,2.5,"1"
"14.07.2014","18:26:20",47.2915525,8.506561667,1,7,2.5,"1"
"14.07.2014","18:26:25",47.291527,8.5065225,1,7,2.5,"1"
"14.07.2014","18:26:30",47.29152467,8.506516833,1,8,2.5,"1"
"14.07.2014","18:26:35",47.29151733,8.5065045,1,7,2.5,"1"
"14.07.2014","18:26:40",47.29151467,8.506509667,1,7,2.5,"1"
"14.07.2014","18:26:45",47.291498,8.506500167,1,8,3,"1"
"14.07.2014","18:26:50",47.29153683,8.5064935,1,9,3,"1"
"14.07.2014","18:26:55",47.29158167,8.506507167,1,7,3,"1"
"14.07.2014","18:27:00",47.29160483,8.5065375,1,6,2.5,"1"
"14.07.2014","18:27:05",47.29161083,8.506574333,1,7,2.5,"1"
"14.07.2014","18:27:10",47.2916145,8.506614,1,9,2.5,"1"
"14.07.2014","18:27:15",47.29162,8.506618833,1,7,1.75,"1"
"14.07.2014","18:27:20",47.29161867,8.5066175,1,9,2.75,"1"
"14.07.2014","18:27:25",47.29160983,8.506601,1,7,6,"1"
"14.07.2014","18:27:30",47.29160767,8.506575167,1,8,1,"1"
"14.07.2014","18:27:35",47.29162867,8.506557,1,7,1.5,"1"
"14.07.2014","18:27:40",47.291632,8.506540833,1,6,6,"1"
"14.07.2014","18:27:45",47.29160617,8.506519,1,8,3,"1"
"14.07.2014","18:27:50",47.291571,8.506532333,1,6,3,"1"
"14.07.2014","18:27:55",47.29161867,8.506645667,1,8,2.5,"1"
"14.07.2014","18:28:00",47.29158867,8.506623833,1,8,3,"1"
"14.07.2014","18:28:05",47.29159083,8.5066425,1,9,2.5,"1"
"14.07.2014","18:28:10",47.29159817,8.506660833,1,8,1,"1"
"14.07.2014","18:28:15",47.29159917,8.506671167,1,9,1,"1"
"14.07.2014","18:28:20",47.291553,8.506650667,1,7,1.25,"1"
"14.07.2014","18:28:25",47.29154617,8.506667167,1,7,1.25,"1"
"14.07.2014","18:28:30",47.29155967,8.506665667,1,7,1.25,"1"
"14.07.2014","18:28:35",47.29158917,8.506561,1,7,2.75,"1"
"14.07.2014","18:28:40",47.29158033,8.506509,1,7,1.25,"1"
"14.07.2014","18:28:45",47.291556,8.506513167,1,7,1.25,"1"
"14.07.2014","18:28:50",47.29153383,8.506563667,1,8,3,"1"
"14.07.2014","18:28:55",47.29153283,8.506626833,1,9,3,"1"
"14.07.2014","18:29:00",47.29153467,8.506622333,1,8,3,"1"
"14.07.2014","18:29:05",47.2915215,8.506589167,1,8,3,"1"
"14.07.2014","18:29:10",47.29151183,8.506566167,1,8,3,"1"
"14.07.2014","18:29:15",47.29153683,8.506487,1,8,6,"1"
"14.07.2014","18:29:20",47.29155267,8.506480167,1,7,6,"1"
"14.07.2014","18:29:25",47.29158833,8.506490833,1,7,2.5,"1"
"14.07.2014","18:29:30",47.29161383,8.5064925,1,6,3,"1"
"14.07.2014","18:29:35",47.29161967,8.506491167,1,8,2.75,"1"
"14.07.2014","18:29:40",47.29165583,8.506517167,1,8,2.5,"1"
"14.07.2014","18:29:45",47.2916785,8.506527167,1,6,6.5,"1"
"14.07.2014","18:29:50",47.291682,8.506519,1,6,2.75,"1"
"14.07.2014","18:29:55",47.29170167,8.506549833,1,9,2.5,"1"
"14.07.2014","18:30:00",47.29159583,8.506532833,1,9,2.75,"1"
"14.07.2014","18:30:05",47.29152417,8.506475,1,10,2.5,"1"
"14.07.2014","18:30:10",47.291524,8.506544,1,11,2.5,"1"
"14.07.2014","18:30:15",47.29128883,8.506622167,1,10,3.25,"1"
"14.07.2014","18:30:20",47.29119617,8.5067205,1,10,2.5,"1"
"14.07.2014","18:30:25",47.291091,8.506811667,1,9,2.5,"1"
"14.07.2014","18:30:30",47.29101533,8.506909,1,9,2.5,"1"
"14.07.2014","18:30:35",47.2908735,8.507028,1,9,4.75,"1"
"14.07.2014","18:30:40",47.29075083,8.507154833,1,10,4.75,"1"
"14.07.2014","18:30:45",47.29070083,8.507276833,1,10,1,"1"
"14.07.2014","18:30:50",47.290529,8.507409667,1,10,1.25,"1"
"14.07.2014","18:30:55",47.29043533,8.507548667,1,11,3,"1"
"14.07.2014","18:31:00",47.2903795,8.507746833,1,10,3,"1"
"14.07.2014","18:31:05",47.29038033,8.507992,1,11,3,"1"
"14.07.2014","18:31:10",47.29039983,8.508235833,1,10,3,"1"
"14.07.2014","18:31:15",47.29042133,8.508451667,1,11,3,"1"
"14.07.2014","18:31:20",47.2904665,8.508686167,1,11,3,"1"
"14.07.2014","18:31:25",47.2903025,8.508820833,1,9,1,"1"
"14.07.2014","18:31:30",47.290156,8.508992167,1,9,1,"1"
"14.07.2014","18:31:35",47.2901385,8.509129667,1,9,1,"1"
"14.07.2014","18:31:40",47.290135,8.509235333,1,8,1,"1"
"14.07.2014","18:31:45",47.29013817,8.5093715,1,8,1.25,"1"
"14.07.2014","18:31:50",47.29005017,8.509416833,1,9,3,"1"
"14.07.2014","18:31:55",47.289952,8.509511333,1,10,1,"1"
"14.07.2014","18:32:00",47.289797,8.509470833,1,10,1.5,"1"
"14.07.2014","18:32:05",47.2894175,8.5093865,1,11,3,"1"
"14.07.2014","18:32:10",47.289358,8.509500833,1,10,1,"1"
"14.07.2014","18:32:15",47.28925183,8.509619833,1,10,1,"1"
"14.07.2014","18:32:20",47.28906217,8.509429667,1,10,3,"1"
"14.07.2014","18:32:25",47.28890583,8.5094655,1,9,1,"1"
"14.07.2014","18:32:30",47.288787,8.509540333,1,9,1,"1"
"14.07.2014","18:32:35",47.28869667,8.509633833,1,9,1,"1"
"14.07.2014","18:32:40",47.288678,8.509714333,1,8,1.5,"1"
"14.07.2014","18:32:45",47.28819917,8.509397667,1,10,1.25,"1"
"14.07.2014","18:32:50",47.28809733,8.508913,1,10,3,"1"
"14.07.2014","18:32:55",47.2882765,8.508423833,1,9,1.25,"1"
"14.07.2014","18:33:00",47.28850567,8.508106,1,10,2,"1"
"14.07.2014","18:33:05",47.28877183,8.507509833,1,10,1.25,"1"
"14.07.2014","18:33:10",47.28897417,8.506962167,1,10,0.75,"1"
"14.07.2014","18:33:15",47.28923017,8.506467167,1,8,1.25,"1"
"14.07.2014","18:33:20",47.28947733,8.505983167,1,8,1,"1"
"14.07.2014","18:33:25",47.28966933,8.505554333,1,8,1,"1"
"14.07.2014","18:33:30",47.289858,8.505218167,1,8,1,"1"
"14.07.2014","18:33:35",47.29001683,8.504880833,1,8,1,"1"
"14.07.2014","18:33:40",47.29014883,8.504554167,1,8,1,"1"
"14.07.2014","18:33:45",47.29025983,8.504360333,1,8,1,"1"
"14.07.2014","18:33:50",47.29043183,8.504186833,1,8,1.5,"1"
"14.07.2014","18:33:55",47.29060767,8.504176,1,7,1.25,"1"
"14.07.2014","18:34:00",47.2908255,8.5042275,1,8,1.25,"1"
"14.07.2014","18:34:05",47.29100833,8.504268,1,8,1.5,"1"
"14.07.2014","18:34:10",47.29119383,8.504250167,1,9,1.5,"1"
"14.07.2014","18:34:15",47.2915235,8.504277167,1,8,1,"1"
"14.07.2014","18:34:20",47.29175083,8.504256,1,8,1,"1"
"14.07.2014","18:34:25",47.29202133,8.5042615,1,9,1,"1"
"14.07.2014","18:34:30",47.29230967,8.504146667,1,10,1,"1"
"14.07.2014","18:34:35",47.29264283,8.504126833,1,10,1,"1"
"14.07.2014","18:34:40",47.292999,8.504177667,1,9,1,"1"
"14.07.2014","18:34:45",47.29341983,8.504222833,1,7,1.25,"1"
"14.07.2014","18:34:50",47.29376517,8.504329667,1,7,1.25,"1"
"14.07.2014","18:34:55",47.29409817,8.504829333,1,9,1,"1"
"14.07.2014","18:35:00",47.294494,8.505398,1,8,1.25,"1"
"14.07.2014","18:35:05",47.294953,8.506114333,1,8,3.25,"1"
"14.07.2014","18:35:10",47.29508967,8.506606833,1,10,1.25,"1"
"14.07.2014","18:35:15",47.29542683,8.506973167,1,8,2.75,"1"
"14.07.2014","18:35:20",47.29577117,8.5070935,1,10,2.5,"1"
"14.07.2014","18:35:25",47.29595133,8.507272333,1,10,3,"1"
"14.07.2014","18:35:30",47.2960585,8.507435333,1,9,2.5,"1"
"14.07.2014","18:35:35",47.29615117,8.507517333,1,10,4.25,"1"
"14.07.2014","18:35:40",47.29605,8.5074565,1,10,1.5,"1"
"14.07.2014","18:35:45",47.29614217,8.5076095,1,9,3.25,"1"
"14.07.2014","18:35:50",47.29617567,8.507847667,1,8,1.75,"1"
"14.07.2014","18:35:55",47.29637033,8.508150333,1,8,1.75,"1"
"14.07.2014","18:36:00",47.2966805,8.508384333,1,9,1.75,"1"
"14.07.2014","18:36:05",47.29688383,8.508564,1,9,1.25,"1"
"14.07.2014","18:36:10",47.29693083,8.508727167,1,8,1.25,"1"
"14.07.2014","18:36:15",47.29698033,8.508878667,1,8,6.5,"1"
"14.07.2014","18:36:20",47.29706933,8.508919667,1,8,6.5,"1"
"14.07.2014","18:36:25",47.29716333,8.508911,1,8,6.5,"1"
"14.07.2014","18:36:30",47.29723367,8.508883833,1,8,1,"1"
"14.07.2014","18:36:35",47.29734083,8.508890333,1,7,6.5,"1"
"14.07.2014","18:36:40",47.2975305,8.508926667,1,7,1.25,"1"
"14.07.2014","18:36:45",47.29779183,8.508939667,1,8,6.5,"1"
"14.07.2014","18:36:50",47.297973,8.508972667,1,7,1.25,"1"
"14.07.2014","18:36:55",47.29810417,8.509041833,1,8,6.25,"1"
"14.07.2014","18:37:00",47.29820833,8.509185833,1,8,1.5,"1"
"14.07.2014","18:37:05",47.29829083,8.509265667,1,8,1,"1"
"14.07.2014","18:37:10",47.29834117,8.509421333,1,8,6.25,"1"
"14.07.2014","18:37:15",47.29841033,8.5095035,1,6,2.25,"1"
"14.07.2014","18:37:20",47.298443,8.5095105,1,7,1.25,"1"
"14.07.2014","18:37:25",47.2984375,8.509576833,1,7,1.25,"1"
"14.07.2014","18:37:30",47.29844467,8.509580833,1,5,1.75,"1"
"14.07.2014","18:37:35",47.29922267,8.5103955,1,5,3,"1"
"14.07.2014","18:37:40",47.29931733,8.5104045,1,6,1.5,"1"
"14.07.2014","18:37:45",47.29926117,8.510455833,1,6,2,"1"
"14.07.2014","18:37:50",47.29923667,8.510445167,1,8,1.25,"1"
"14.07.2014","18:37:55",47.29927067,8.510431333,1,3,2.75,"1"
"14.07.2014","18:38:00",47.299283,8.510496333,1,5,3.25,"1"
"14.07.2014","18:38:10",47.29925783,8.510632333,1,5,3.25,"1"
"14.07.2014","18:38:15",47.299235,8.510634667,1,5,2,"1"
"14.07.2014","18:38:20",47.299235,8.5106205,1,4,2,"1"
"14.07.2014","18:38:25",47.29897633,8.5109965,1,4,4,"1"
"14.07.2014","18:38:30",47.29891383,8.511056167,1,5,2,"1"
"14.07.2014","18:38:35",47.298917,8.5110835,1,6,2,"1"
"14.07.2014","18:38:40",47.29890617,8.511105167,1,6,2,"1"
"14.07.2014","18:38:45",47.29891667,8.511138333,1,5,3.25,"1"
"14.07.2014","18:38:50",47.29891,8.511159833,1,5,3.25,"1"
"14.07.2014","18:38:55",47.298923,8.511167833,1,5,3.25,"1"
"14.07.2014","18:39:00",47.29879067,8.511065667,1,7,1.5,"1"
"14.07.2014","18:39:05",47.29867483,8.5110115,1,6,3.25,"1"
"14.07.2014","18:39:10",47.29864417,8.510993333,1,6,3.25,"1"
"14.07.2014","18:39:15",47.2986045,8.510972833,1,6,3.25,"1"
"14.07.2014","18:39:20",47.29869817,8.511050333,1,7,2,"1"
"14.07.2014","18:39:25",47.298695,8.5110625,1,7,2,"1"
"14.07.2014","18:39:30",47.298652,8.511025,1,8,2,"1"
"14.07.2014","18:39:35",47.2986145,8.510993833,1,8,2,"1"
"14.07.2014","18:39:40",47.29865633,8.511012667,1,8,2,"1"
"14.07.2014","18:39:45",47.2986765,8.511016667,1,7,2,"1"
"14.07.2014","18:39:50",47.29877083,8.511010333,1,7,2,"1"
"14.07.2014","18:39:55",47.29883867,8.511003833,1,8,2,"1"
"14.07.2014","18:40:00",47.29885983,8.5109865,1,7,1.5,"1"
"14.07.2014","18:40:05",47.298874,8.511047667,1,8,2.75,"1"
"14.07.2014","18:40:10",47.29887233,8.5111215,1,8,2.75,"1"
"14.07.2014","18:40:15",47.29885783,8.511179833,1,8,2.75,"1"
"14.07.2014","18:40:20",47.29885433,8.511230667,1,10,2.75,"1"
"14.07.2014","18:40:25",47.29885233,8.511275833,1,10,2.75,"1"
"14.07.2014","18:40:30",47.2988555,8.511286833,1,10,2.75,"1"
"14.07.2014","18:40:35",47.29882867,8.511274,1,8,1.5,"1"
"14.07.2014","18:40:40",47.298829,8.511297,1,8,2.75,"1"
"14.07.2014","18:40:45",47.2988255,8.511288,1,9,2.75,"1"
"14.07.2014","18:40:50",47.298823,8.5112345,1,8,2.75,"1"
"14.07.2014","18:40:55",47.29882217,8.511101833,1,7,1.5,"1"
"14.07.2014","18:41:00",47.29891783,8.511078667,1,7,2.25,"1"
"14.07.2014","18:41:05",47.298929,8.511072,1,8,3,"1"
"14.07.2014","18:41:10",47.29891667,8.511093167,1,8,3,"1"
"14.07.2014","18:41:15",47.29894867,8.5110545,1,5,3.5,"1"
"14.07.2014","18:41:20",47.2989565,8.511070167,1,8,3,"1"
"14.07.2014","18:41:25",47.29895233,8.511084167,1,5,2.25,"1"
"14.07.2014","18:41:30",47.29892033,8.511078,1,7,2.25,"1"
"14.07.2014","18:41:35",47.2989025,8.511069,1,8,3,"1"
"14.07.2014","18:41:40",47.29896467,8.511068667,1,8,3,"1"
"14.07.2014","18:41:45",47.298956,8.5110345,1,7,2.5,"1"
"14.07.2014","18:41:50",47.2989905,8.511005833,1,8,2.5,"1"
"14.07.2014","18:41:55",47.29902183,8.510999333,1,8,2.5,"1"
"14.07.2014","18:42:00",47.29903883,8.511020667,1,8,3,"1"
"14.07.2014","18:42:05",47.29902083,8.511079667,1,7,3,"1"
"14.07.2014","18:42:10",47.29901767,8.511100167,1,8,2.5,"1"
"14.07.2014","18:42:15",47.29899517,8.511116667,1,8,2.5,"1"
"14.07.2014","18:42:20",47.29898667,8.511128667,1,8,2.5,"1"
"14.07.2014","18:42:25",47.29898733,8.511102833,1,7,2.5,"1"
"14.07.2014","18:42:30",47.29900467,8.511067667,1,7,2.5,"1"
"14.07.2014","18:42:35",47.29901717,8.511049667,1,7,2.5,"1"
"14.07.2014","18:42:40",47.29900833,8.511048833,1,7,2.5,"1"
"14.07.2014","18:42:45",47.299004,8.511070667,1,9,2.5,"1"
"14.07.2014","18:42:50",47.29898,8.511102333,1,9,2.5,"1"
"14.07.2014","18:42:55",47.29898533,8.511098833,1,8,3,"1"
"14.07.2014","18:43:00",47.298997,8.511107,1,8,3,"1"
"14.07.2014","18:43:05",47.29903033,8.51108,1,8,3,"1"
"14.07.2014","18:43:10",47.29912483,8.510998,1,6,2.25,"1"
"14.07.2014","18:43:15",47.299184,8.5109475,1,8,3,"1"
"14.07.2014","18:43:20",47.299097,8.511021167,1,7,3,"1"
"14.07.2014","18:43:25",47.2989445,8.5110745,1,7,3,"1"
"14.07.2014","18:43:30",47.29889867,8.511080167,1,7,2.5,"1"
"14.07.2014","18:43:35",47.29886967,8.511015833,1,7,2.5,"1"
"14.07.2014","18:43:40",47.29884983,8.5109945,1,7,2.5,"1"
"14.07.2014","18:43:45",47.29882067,8.510981833,1,6,2.75,"1"
"14.07.2014","18:43:50",47.298797,8.510962167,1,7,2.5,"1"
"14.07.2014","18:43:55",47.29882933,8.510981167,1,7,2.5,"1"
"14.07.2014","18:44:00",47.298832,8.511004,1,8,2.5,"1"
"14.07.2014","18:44:05",47.29877633,8.5109965,1,7,2.5,"1"
"14.07.2014","18:44:10",47.2987665,8.510952667,1,8,2.5,"1"
"14.07.2014","18:44:15",47.29882833,8.510817333,1,9,2.5,"1"
"14.07.2014","18:44:20",47.29888067,8.510770667,1,8,2.5,"1"
"14.07.2014","18:44:25",47.29895533,8.510547833,1,7,1.5,"1"
"14.07.2014","18:44:30",47.29893917,8.510373167,1,6,1.75,"1"
"14.07.2014","18:44:35",47.29906917,8.510477167,1,10,2.5,"1"
"14.07.2014","18:44:40",47.2989355,8.510605833,1,7,2.5,"1"
"14.07.2014","18:44:45",47.29887967,8.510663,1,6,2.5,"1"
"14.07.2014","18:44:50",47.2988595,8.510676167,1,6,2.5,"1"
"14.07.2014","18:44:55",47.2988525,8.510631167,1,6,2.5,"1"
"14.07.2014","18:45:00",47.29883117,8.510633667,1,7,2.5,"1"
"14.07.2014","18:45:05",47.2988205,8.510647333,1,7,2.5,"1"
"14.07.2014","18:45:10",47.29884467,8.510685667,1,8,2.5,"1"
"14.07.2014","18:45:15",47.2988605,8.510713333,1,9,2.5,"1"
"14.07.2014","18:45:20",47.29888417,8.510724333,1,9,2.5,"1"
"14.07.2014","18:45:25",47.2989,8.510754667,1,9,2.5,"1"
"14.07.2014","18:45:30",47.29892017,8.5107615,1,9,2.5,"1"
"14.07.2014","18:45:35",47.2989215,8.510765,1,7,3,"1"
"14.07.2014","18:45:40",47.298924,8.510777,1,9,2.5,"1"
"14.07.2014","18:45:45",47.29894233,8.510788833,1,8,2.5,"1"
"14.07.2014","18:45:50",47.29896967,8.510809667,1,8,2.5,"1"
"14.07.2014","18:45:55",47.29899117,8.5108455,1,8,2.5,"1"
"14.07.2014","18:46:00",47.2989855,8.5108675,1,8,2.5,"1"
"14.07.2014","18:46:05",47.29895667,8.510863833,1,8,2.5,"1"
"14.07.2014","18:46:10",47.2989335,8.5108515,1,8,2.5,"1"
"14.07.2014","18:46:15",47.2989085,8.510836833,1,8,2.5,"1"
"14.07.2014","18:46:20",47.29889533,8.510825667,1,7,2.75,"1"
"14.07.2014","18:46:25",47.29887783,8.510819333,1,7,2.75,"1"
"14.07.2014","18:46:30",47.29895033,8.510817,1,7,2.5,"1"
"14.07.2014","18:46:35",47.29898,8.510825,1,7,2.5,"1"
"14.07.2014","18:46:40",47.2989695,8.510811333,1,8,2.5,"1"
"14.07.2014","18:46:45",47.29893583,8.510742333,1,8,2.5,"1"
"14.07.2014","18:46:50",47.298935,8.510695167,1,9,2.5,"1"
"14.07.2014","18:46:55",47.29896417,8.510665,1,9,2.5,"1"
"14.07.2014","18:47:00",47.298969,8.510656667,1,9,2.5,"1"
"14.07.2014","18:47:05",47.29898617,8.510638833,1,9,2.5,"1"
"14.07.2014","18:47:10",47.29904183,8.5106045,1,9,2.5,"1"
"14.07.2014","18:47:15",47.2990725,8.510542667,1,9,2.5,"1"
"14.07.2014","18:47:20",47.29908,8.510537833,1,6,1.25,"1"
"14.07.2014","18:47:25",47.29908983,8.510519833,1,6,1.25,"1"
"14.07.2014","18:48:10",47.29893667,8.510100167,1,6,2.5,"1"
"14.07.2014","18:48:15",47.298938,8.510171167,1,6,2.5,"1"
"14.07.2014","18:48:20",47.2989305,8.510272,1,7,1.5,"1"
"14.07.2014","18:48:25",47.29894633,8.510264833,1,6,2.5,"1"
"14.07.2014","18:48:30",47.29896033,8.5103095,1,6,2.5,"1"
"14.07.2014","18:48:35",47.29896283,8.510219333,1,6,2.5,"1"
"14.07.2014","18:48:40",47.29895267,8.510203167,1,6,2.5,"1"
"14.07.2014","18:48:45",47.298942,8.5102075,1,6,2.5,"1"
"14.07.2014","18:48:50",47.29894017,8.510215167,1,6,2.5,"1"
"14.07.2014","18:48:55",47.29894533,8.510264667,1,6,2.5,"1"
"14.07.2014","18:49:00",47.29896917,8.5103455,1,8,2.5,"1"
"14.07.2014","18:49:05",47.29897817,8.510365,1,8,2.5,"1"
"14.07.2014","18:49:10",47.298992,8.510333833,1,7,2.5,"1"
"14.07.2014","18:49:15",47.29906633,8.510266667,1,8,2.5,"1"
"14.07.2014","18:49:20",47.299081,8.510295167,1,8,2.5,"1"
"14.07.2014","18:49:25",47.2990265,8.510334167,1,6,1.75,"1"
"14.07.2014","18:49:30",47.29900067,8.510387833,1,7,1.5,"1"
"14.07.2014","18:49:35",47.29899633,8.510381167,1,7,1.5,"1"
"14.07.2014","18:49:40",47.2989945,8.5103405,1,7,1.5,"1"
"14.07.2014","18:49:45",47.29899783,8.510344167,1,8,1.25,"1"
"14.07.2014","18:49:50",47.29901267,8.510345833,1,7,1.25,"1"
"14.07.2014","18:49:55",47.29901133,8.510313,1,8,1.25,"1"
"14.07.2014","18:50:00",47.29900733,8.510314833,1,7,1.5,"1"
"14.07.2014","18:50:05",47.29899367,8.510313833,1,9,1,"1"
"14.07.2014","18:50:10",47.29896383,8.5103075,1,8,1.5,"1"
"14.07.2014","18:50:15",47.29892283,8.510285667,1,7,1.75,"1"
"14.07.2014","18:50:20",47.29887517,8.510311833,1,8,1.5,"1"
"14.07.2014","18:50:25",47.2988995,8.510379167,1,6,3,"1"
"14.07.2014","18:50:30",47.29891733,8.510416833,1,6,3,"1"
"14.07.2014","18:50:35",47.29892217,8.510461167,1,8,1.5,"1"
"14.07.2014","18:50:40",47.298929,8.510465167,1,9,1.75,"1"
"14.07.2014","18:50:45",47.29896517,8.5104275,1,8,1.75,"1"
"14.07.2014","18:50:50",47.29901783,8.510381667,1,6,3,"1"
"14.07.2014","18:50:55",47.29906783,8.510285833,1,5,5.5,"1"
"14.07.2014","18:51:05",47.29900733,8.510376833,1,6,1.75,"1"
"14.07.2014","18:51:10",47.29891317,8.510529,1,7,1.75,"1"
"14.07.2014","18:51:15",47.29887267,8.510574833,1,7,2.25,"1"
"14.07.2014","18:51:20",47.29889833,8.510493667,1,8,1.25,"1"
"14.07.2014","18:51:25",47.29888533,8.510502333,1,8,1.25,"1"
"14.07.2014","18:51:30",47.298869,8.510498,1,7,1.25,"1"
"14.07.2014","18:51:55",47.29867,8.5106385,1,4,4.25,"1"
"14.07.2014","18:52:00",47.29868983,8.510623833,1,3,5,"1"
"14.07.2014","18:52:05",47.29878167,8.510544,1,3,5,"1"
"14.07.2014","18:52:10",47.29865367,8.510643667,1,6,2.25,"1"
"14.07.2014","18:52:15",47.29878167,8.5105185,1,6,2.25,"1"
"14.07.2014","18:52:20",47.298904,8.510390167,1,6,2.25,"1"
"14.07.2014","18:52:25",47.29898583,8.510339667,1,6,2.25,"1"
"14.07.2014","18:52:30",47.29895883,8.510487333,1,6,2.75,"1"
